Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
STAR,39.30761124,-1.933896324,0.608508783,-3.178091059,0.001482482,0.010075553
BATF2,26.62910028,-1.991873287,0.626751515,-3.178090901,0.001482483,0.010075553
GDF7,37.36430119,-1.482590947,0.466534914,-3.177877803,0.001483573,0.010080131
SLC2A5,22.26383144,2.03358211,0.640024345,3.177351181,0.001486269,0.01009562
PKNOX2,525.4350591,-1.550718173,0.488287059,-3.175833039,0.001494069,0.010140062
ADGRF2,12.67241255,-3.968430932,1.24984738,-3.175132415,0.001497681,0.010161728
LINC02680,117.6061842,1.54172503,0.485618706,3.174764502,0.001499582,0.010171769
SNORD6,93.14312723,1.564515927,0.4928748,3.17426642,0.001502157,0.010186387
FAM81A,55.42430653,1.416635582,0.446313868,3.174079237,0.001503127,0.010190103
TNFRSF14-AS1,18.93409953,-2.049000359,0.646102679,-3.171323114,0.001517463,0.010278653
LINC00159,4.241377264,-2.914001016,0.918904188,-3.171169587,0.001518265,0.01028121
TMEM266,29.20786628,-1.289633612,0.406807401,-3.170133114,0.001523691,0.010314762
DHDDS-AS1,79.92008305,-1.474007444,0.465027933,-3.169718075,0.001525869,0.010324038
YY1P1,19.48259892,-2.315766774,0.73070232,-3.169234187,0.001528412,0.010337412
PPP1R12B,5825.82282,-1.058995891,0.334154605,-3.1691794,0.0015287,0.010337412
FYB1,4801.681701,1.003325443,0.316610696,3.168956251,0.001529874,0.010339574
PWRN1,119.7399015,-1.350826799,0.426406868,-3.167929269,0.001535289,0.010371371
ABI3,47.15238892,-1.345769703,0.424814268,-3.167901374,0.001535436,0.010371371
FBP2,2.056537052,-4.179912011,1.319556873,-3.167663399,0.001536693,0.010376967
DNAJC4,92.64052525,-1.071437327,0.33825829,-3.167512393,0.001537492,0.010379462
MT1JP,8.302004683,-2.518558833,0.795348099,-3.166611997,0.001542259,0.010405844
C2orf92,122.5695477,-1.371372659,0.433116539,-3.16629021,0.001543967,0.01041446
LINC01963,146.3359357,-1.479366079,0.467321527,-3.165627929,0.001547486,0.010432383
LEP,17.99842226,3.295503111,1.041425305,3.164416206,0.001553944,0.010473003
IGSF3,173.7479475,-1.424180661,0.450106659,-3.164095962,0.001555655,0.010480522
ROS1,1706.802665,-1.234215354,0.390075122,-3.164045297,0.001555926,0.010480522
NOP56P3,14.3459377,-2.18948785,0.692225538,-3.162968901,0.00156169,0.010516423
C19orf44,71.17309939,-1.215850061,0.384471997,-3.162389121,0.001564803,0.010534455
IL18RAP,238.8604123,1.957574904,0.619087566,3.16203234,0.001566722,0.010543437
TAS2R42,4.63672503,-3.622134269,1.145527614,-3.161979009,0.001567009,0.010543437
KNL1,402.3916567,1.47375452,0.466180102,3.161341539,0.001570442,0.010563604
RNU6-442P,3.50496536,-2.689252504,0.85088698,-3.160528445,0.001574832,0.01057943
HCN3,39.31617101,-2.898737026,0.917361648,-3.159862887,0.001578434,0.010592876
RN7SKP260,1.246969712,3.490747485,1.105096077,3.15877285,0.001584349,0.010624666
RNU1-143P,3.523499021,-3.548911202,1.123612265,-3.158483857,0.001585921,0.01063226
PSMG1,265.6743931,1.220302771,0.386375406,3.158334489,0.001586734,0.010634764
HDGFL1,1.252081689,3.832582253,1.213652438,3.157891118,0.001589149,0.010648002
CYP2S1,164.38096,-1.290970458,0.408870047,-3.157410204,0.001591773,0.010662629
C10orf53,1.42840337,3.756286108,1.189722122,3.157280206,0.001592482,0.010664432
TRGV1,11.315437,-2.120763389,0.671744752,-3.15709707,0.001593483,0.010668181
WFDC13,12.69429492,-2.587480584,0.819676947,-3.156707767,0.001595612,0.010679478
FAM138B,2.317801824,-4.344802294,1.376781085,-3.155768437,0.001600759,0.010708006
RN7SL749P,30.95662769,-1.769422677,0.560727397,-3.155584491,0.001601769,0.010710301
RCC1,58.9538723,1.662839423,0.526965409,3.155500143,0.001602232,0.010710301
JPH2,28.00052778,-2.520813224,0.799110003,-3.154525928,0.001607591,0.010739718
MOSPD1,383.7544975,1.217290888,0.385897663,3.154439647,0.001608066,0.010739718
POLR2J4,72.23778522,-2.262379599,0.717402406,-3.153571246,0.001612859,0.010765141
UBE2L2,10.82395508,-1.90457953,0.604053052,-3.153000429,0.001616016,0.010781395
ACTA2-AS1,211.0240998,-1.230900983,0.390394141,-3.152969919,0.001616185,0.010781395
BLM,123.3779798,1.545459584,0.490197407,3.152729003,0.001617519,0.010787322
RNU6-482P,19.44450042,-1.615371052,0.512558415,-3.151584299,0.001623873,0.010821821
HNRNPA1P48,74.99624391,1.357928283,0.430875312,3.151557409,0.001624022,0.010821821
H2BC12,37.11352154,1.929991116,0.612578586,3.150601668,0.001629345,0.010848258
DHX16,29.384385,-1.044440899,0.331565639,-3.150027556,0.001632551,0.010866609
CLEC4G,14.75633589,4.493573543,1.426607355,3.149832031,0.001633644,0.010870894
ALKBH4,8.582922495,-2.251692588,0.714939743,-3.149485826,0.00163558,0.010878324
RNU2-20P,5.606238133,-3.656998839,1.161146724,-3.14947178,0.001635659,0.010878324
HTR1D,3.290816683,-3.199920784,1.016133501,-3.149114543,0.00163766,0.010888639
LINC02802,4.439737551,2.768160239,0.879152746,3.148668138,0.001640163,0.010902289
TPPP2,3.573224265,-4.565233604,1.45159173,-3.144984578,0.001660956,0.011022334
SNRPGP15,92.06451096,-1.370088646,0.435768716,-3.144072979,0.001666139,0.011050669
NEIL3,362.080811,1.423816256,0.45305791,3.142680497,0.001674085,0.011091212
LRRC75B,9.878223283,-2.055086157,0.653967803,-3.142488281,0.001675184,0.011092423
LRRC37A7P,4.67865675,-3.021078032,0.961967951,-3.140518379,0.001686491,0.011161187
GRWD1,152.5163071,1.768208145,0.563045361,3.140436396,0.001686963,0.011161259
LINC02711,9.624891181,-3.567994762,1.136212319,-3.140253543,0.001688017,0.011165177
TMPOP2,2.009763371,-3.759300779,1.197533773,-3.139202304,0.001694084,0.011194501
TRPA1,313.4515334,1.225860495,0.390505279,3.139164977,0.0016943,0.011194501
ADH4,115.9439765,-1.243689052,0.396275746,-3.138443534,0.001698477,0.011219031
IGHV4-34,36.897661,2.515541773,0.801583735,3.138214592,0.001699804,0.011224562
LINC01905,1.871300592,-2.918573253,0.930717804,-3.135830475,0.001713682,0.011304045
DUSP28,94.57343236,-1.110560519,0.354170873,-3.135663048,0.001714661,0.011307417
FAM43A,69.33807208,-1.152044069,0.367494729,-3.134858757,0.001719369,0.011332288
PPM1E,82.57449577,-1.473615124,0.470102273,-3.134669215,0.00172048,0.011336525
H1-1,11.08109001,3.794997325,1.210780138,3.134340584,0.001722408,0.011346141
ZSWIM9,31.73150916,-1.476196664,0.471046757,-3.133864404,0.001725206,0.011355297
GEMIN6,77.29702028,1.270094765,0.405297354,3.133735646,0.001725963,0.011357191
MTND1P23,4214.353911,-2.304831369,0.735617928,-3.133190861,0.00172917,0.01137211
THOC3,20.07462881,2.011240426,0.642171817,3.131935059,0.001736583,0.01141466
ENO4,50.71601472,-1.93625489,0.618345043,-3.131350227,0.001740045,0.011434312
CRHR2,11.04741741,-2.857189905,0.912515832,-3.131112693,0.001741453,0.011440459
H2AC4,3.168601508,2.860959779,0.91437737,3.128861095,0.001754852,0.011525356
SCG5,31.24221509,3.145454399,1.005335407,3.128761183,0.001755449,0.011526148
IGHV4-59,18.22986024,2.546622303,0.814236533,3.127619802,0.00176228,0.011562935
MAP2K3,172.9786342,1.288033865,0.41184059,3.127505873,0.001762963,0.011562935
CBLN3,46.00798366,-1.791797078,0.573019435,-3.126939451,0.001766363,0.011582096
LINC01220,15.5790051,-2.446996265,0.782589234,-3.126795204,0.00176723,0.011584642
SLC2A13,1212.909561,1.172748728,0.375321268,3.124653009,0.001780149,0.011666171
BRIP1,164.9128415,1.032099861,0.330338141,3.124373884,0.001781839,0.011674083
ZNF34,78.19009102,-1.377889903,0.441229621,-3.122840892,0.001791145,0.011725824
TPT1P12,11.16573895,-2.760724868,0.88404481,-3.122833637,0.00179119,0.011725824
UAP1,1056.528111,1.01065803,0.323644702,3.122739301,0.001791764,0.011726411
TTC21A,308.0147817,-1.360414549,0.435810702,-3.121572145,0.001798882,0.011766631
MIR5003,10.45070699,-2.493324381,0.798802879,-3.121326231,0.001800385,0.011771642
WFDC2,252.8453502,1.245703038,0.399105096,3.121240619,0.001800908,0.011771642
PTN,455.3023647,-1.091684561,0.349763462,-3.121208132,0.001801107,0.011771642
MYOCD-AS1,18.33492887,-2.104886901,0.67471896,-3.119649849,0.001810661,0.011827699
GABBR1,49.60161091,-1.583181187,0.507542231,-3.119309272,0.001812756,0.011838186
IGDCC4,57.72207799,1.930409179,0.619283228,3.117166896,0.001825982,0.011914912
GCNT3,33.55291463,2.775504691,0.890580804,3.116510799,0.00183005,0.011931806
ADTRP,90.66454841,-1.639382611,0.526238202,-3.115286205,0.001837665,0.011975006
MT-RNR2,7230416.264,1.344510048,0.431610075,3.115103487,0.001838804,0.011979201
LINC00994,7.548552789,-2.408574806,0.773268631,-3.114796993,0.001840715,0.011985202
POGLUT2,96.46616904,1.406096259,0.451452852,3.114602674,0.001841928,0.011989874
KIAA0513,148.7480953,-1.278619184,0.410535228,-3.11451758,0.00184246,0.011990108
MRPS33,280.714191,1.721134973,0.55277868,3.113605926,0.001848162,0.01202398
MTCYBP35,18.36956962,-1.344262462,0.431822967,-3.11299436,0.001851996,0.012040985
LAMA1,93.64213732,2.023110891,0.649901304,3.112950963,0.001852268,0.012040985
LINC00906,6.309095037,-2.931033425,0.941756971,-3.112303401,0.001856336,0.012060952
PXMP4,209.7000451,-1.057698442,0.339882323,-3.111954842,0.001858529,0.012071961
HMGB1P41,24.58181733,-2.176188969,0.699344359,-3.11175595,0.001859782,0.012076855
MTND5P16,3.71079155,-2.747387796,0.882994072,-3.111445346,0.001861739,0.012086324
LINC02217,11.85297802,3.946248816,1.268612531,3.110680936,0.001866565,0.012111155
ABCC6,119.3867182,-1.067566489,0.343404446,-3.108773053,0.00187866,0.012176572
LINC00484,15.66366538,-1.767576336,0.56860032,-3.108644639,0.001879476,0.012178604
LINC00582,2.615594681,-4.171371183,1.341932391,-3.108480882,0.001880518,0.012182093
LINC00158,18.69792568,-2.208098831,0.710603136,-3.107358692,0.001887672,0.012218625
CYP2D6,5.07138534,-2.936609627,0.945132398,-3.107088101,0.001889401,0.012223277
GRIK2,32.29062519,-1.425840761,0.459005031,-3.10637284,0.001893977,0.012243067
KLF7-IT1,168.0238514,-1.25210708,0.403099382,-3.106199456,0.001895088,0.012246977
PPP3R1,914.8011286,1.034497338,0.333095117,3.105711504,0.001898218,0.012263822
GGPS1,431.4601481,1.158575525,0.373294263,3.103652107,0.00191148,0.012343017
FKBP4,288.5431718,1.059314738,0.341324686,3.103539768,0.001912205,0.012344106
AURKB,15.13435712,3.205762797,1.032961398,3.103468149,0.001912668,0.012344106
EPS8L1,21.1532084,-1.564542389,0.504147633,-3.103341735,0.001913485,0.012346088
RNU6-564P,22.6223623,2.358515984,0.760192641,3.102524095,0.001918779,0.012376945
WT1-AS,8.244741093,3.350508075,1.079996249,3.102333066,0.001920018,0.012379669
A1CF,45.90322986,3.271637063,1.05458395,3.102301208,0.001920225,0.012379669
RN7SL378P,3.10891334,-4.425362127,1.426790898,-3.101619259,0.001924653,0.012404916
TNFRSF11B,493.0085532,1.565596289,0.504843566,3.101151313,0.001927698,0.012417923
RANBP3L,434.6043883,-1.509741663,0.486874628,-3.100883836,0.00192944,0.012425838
NXT1,93.32770404,1.17751188,0.37975671,3.10070066,0.001930634,0.012430219
ITGAM,373.5197351,1.372459712,0.442779698,3.099644628,0.00193753,0.012467985
LINC01115,3.065372296,-3.426340482,1.105714706,-3.098756363,0.001943348,0.012498777
LINC01152,3.6157478,4.337510062,1.400323455,3.097505827,0.001951566,0.012541633
APTR,439.144641,-1.274918317,0.411725741,-3.096523222,0.001958045,0.012579934
ELAVL4,3.791637862,-2.660416565,0.859211337,-3.096347138,0.001959208,0.012584067
MTND5P20,3.949619417,-2.738472504,0.884528592,-3.095968327,0.001961713,0.01259347
SRP14P4,11.92797712,-2.45759066,0.793936155,-3.095451245,0.001965137,0.012612103
HEXD-IT1,39.08806879,-1.961578874,0.633882643,-3.094545807,0.001971145,0.012647309
C21orf62,21.0660489,-1.854904363,0.599445672,-3.094366095,0.001972339,0.012651619
RNU6-640P,1.661105616,-3.864155452,1.24897596,-3.09385895,0.001975714,0.012669907
RNU6-1050P,10.95516536,-3.171137452,1.025205844,-3.093171455,0.001980297,0.012695933
P4HA2-AS1,7.654068738,-2.068603747,0.669007586,-3.092048268,0.001987805,0.012740695
RPGRIP1,13.9430038,-2.247919039,0.727098499,-3.091629321,0.001990613,0.012746551
LINC02830,9.488454526,2.660084994,0.860569691,3.091074462,0.001994336,0.01276565
ATP6AP1,323.2388168,1.077548882,0.348626236,3.090842772,0.001995893,0.012769095
TMEM176B,389.4539274,1.218703399,0.394311436,3.090712793,0.001996767,0.012771075
CBX7,169.2488882,-1.093891945,0.353952283,-3.090506818,0.001998152,0.01277656
GOLGA2P8,2.210568253,-3.928437045,1.271198601,-3.090340913,0.001999269,0.012779692
GALNT16,100.7150348,-1.202487809,0.389119732,-3.090277132,0.001999698,0.012779692
RNU4-22P,10.98270238,-2.047573652,0.662615664,-3.090137712,0.002000637,0.012782318
ZNF710-AS1,152.8359905,-1.506464767,0.487658735,-3.089178266,0.00200711,0.012813524
OR1L4,2.422767698,-3.721021928,1.204698682,-3.088757366,0.002009955,0.012828306
TNFRSF13C,42.77513233,1.907846384,0.617702517,3.088616819,0.002010906,0.012830992
COMP,25.69447004,2.935424775,0.950574311,3.088053969,0.002014719,0.012848544
C8orf34,313.4816613,-1.294830447,0.419329107,-3.087862077,0.00201602,0.012849477
ZNF204P,584.0198443,-1.332021844,0.431382506,-3.087797544,0.002016458,0.012849477
MIR4644,8.521581671,-2.114182095,0.684729788,-3.087615191,0.002017696,0.012853979
NGF-AS1,6.514751693,4.38019704,1.418852048,3.087141501,0.002020914,0.012871093
MTND4LP24,6.570799785,-1.969183926,0.638174215,-3.085652603,0.00203106,0.012928908
PCIF1,134.2137159,-1.091629188,0.353847984,-3.085023052,0.002035364,0.012949494
SEMA3A,1209.137775,1.125669306,0.364907463,3.084807575,0.002036839,0.012955473
ORC6,39.23132641,1.716264446,0.556669329,3.083095038,0.002048597,0.013023417
NPL,1317.969871,1.161932859,0.376913931,3.082753817,0.002050947,0.013028476
RACGAP1,160.6835968,1.081718534,0.351062666,3.081269071,0.002061203,0.013086368
H1-10,139.6556149,1.230408644,0.399442704,3.080313223,0.00206783,0.013123857
LMF1-AS1,13.45666063,-2.019725991,0.655699618,-3.080261045,0.002068192,0.013123857
MPO,6.296144062,3.271439723,1.0621502,3.080016105,0.002069894,0.013128407
ADGRF5P2,6.376920424,-1.614698107,0.524252345,-3.08000169,0.002069994,0.013128407
NPY5R,18.9314799,-2.295263741,0.745251117,-3.079852803,0.002071029,0.01313153
PEX5,193.2752522,1.382588245,0.448941978,3.079659094,0.002072377,0.013133933
USP32P1,12.30783023,-2.201365711,0.715050348,-3.078616374,0.002079643,0.013172342
CIB1,184.7064404,1.346999733,0.437608651,3.078092104,0.002083305,0.013192086
GCOM1,371.6713062,-1.33969068,0.435354776,-3.077238961,0.002089277,0.013226443
RN7SL653P,4.652673206,-3.862915847,1.255673292,-3.07637016,0.002095375,0.013258111
FCF1P7,113.8305621,1.592029107,0.517559784,3.076029391,0.002097772,0.013268335
ANKRD16,61.20013442,-1.447084892,0.470446096,-3.075984484,0.002098088,0.013268335
SNRPA,225.1761884,1.053925579,0.342674234,3.075590387,0.002100862,0.013282412
GDAP1L1,10.255531,-2.755811285,0.896069502,-3.075443679,0.002101896,0.013285477
BNIP3P40,38.54342224,-1.318585192,0.429002135,-3.073609856,0.002114858,0.01335747
MSANTD3,235.7514272,1.271474722,0.413676322,3.073598014,0.002114942,0.01335747
XXYLT1,257.5465307,1.049002558,0.341360763,3.073002731,0.002119165,0.013377424
FAM47E,193.1234412,-1.580968403,0.5144712,-3.072996902,0.002119207,0.013377424
RPSAP33,2.020770212,-3.782171953,1.231169076,-3.072016694,0.002126178,0.013417932
OR52B6,22.21099886,-1.932502046,0.629168107,-3.071519398,0.002129723,0.013436799
CDC20B,141.7145253,2.718888447,0.885666334,3.069878961,0.002141455,0.013503779
RPS26P43,2.824216231,-4.283907633,1.395719095,-3.069319356,0.002145471,0.013525577
LINC00271,223.6846331,-1.159981101,0.3779662,-3.069007498,0.002147712,0.013536179
YRDCP1,3.257655641,-3.486701444,1.136370734,-3.068278106,0.002152962,0.013558672
CTF1,48.31687452,-1.56720542,0.510927425,-3.067373842,0.002159486,0.013596222
PRAG1,153.3092908,-1.029201552,0.335595579,-3.066791152,0.0021637,0.01361921
KRTAP10-2,2.200497853,4.164940501,1.358151463,3.066624463,0.002164907,0.013623263
SLIT2-IT1,229.6262599,-1.524718488,0.497229899,-3.066425594,0.002166347,0.013625243
THAP12P4,4.232472053,-4.877677688,1.590904112,-3.065978428,0.00216959,0.013642091
RNU1-29P,2.049325176,4.200303512,1.370462371,3.064880584,0.002177569,0.013688709
LINC01968,15.89399817,2.773242592,0.905103113,3.064007352,0.002183935,0.013721601
ABRA,49.04665517,-2.530175886,0.825992312,-3.063195442,0.00218987,0.013755315
AXIN2,285.3034064,-1.368395234,0.446810581,-3.062584663,0.002194344,0.013774374
RASGRF2-AS1,8.82747798,-2.051981708,0.670057308,-3.062397325,0.002195718,0.013774374
CLECL1,26.27166482,-2.382364772,0.778085149,-3.061830413,0.00219988,0.013796711
MFAP1P1,3.03826871,-3.521959872,1.150525822,-3.061174121,0.002204708,0.013819827
MIR4705,3.613260572,-2.771908116,0.90553143,-3.061084379,0.002205369,0.013820391
VSIG2,81.14699063,-1.861608514,0.608171709,-3.060991636,0.002206053,0.013821094
SCN7A,10725.20646,-1.188759451,0.388450352,-3.060260968,0.002211442,0.013851273
MTAPP2,5.573603395,-2.451781807,0.801261196,-3.059903335,0.002214084,0.013864236
ACTRT3,5.485227686,-2.454168693,0.80216622,-3.059426627,0.002217611,0.013871962
DMP1,10.36098033,2.574001314,0.841461696,3.05896433,0.002221036,0.013889796
MRM3,40.07379225,-1.393707996,0.455726669,-3.058210309,0.002226632,0.013917603
DHCR24,1000.65208,-1.01518706,0.331982024,-3.057957918,0.002228509,0.013925734
CNOT6LP1,14.71902197,1.885038655,0.616457441,3.057856924,0.00222926,0.013926832
RAP1BP3,2.657209836,-3.847543223,1.258312278,-3.057701407,0.002230417,0.013928134
IRX6,1.536047983,-3.392365524,1.109536858,-3.057460868,0.002232208,0.013934458
LINC00921,37.79779959,-1.681846889,0.550227962,-3.056636529,0.002238355,0.013969229
RN7SKP68,2.66359824,3.535678764,1.156785197,3.05646958,0.002239602,0.013973408
CXCL11,177.301459,2.499693852,0.818190718,3.055148144,0.002249494,0.014017057
CCT7,300.8415475,1.032780883,0.33817448,3.053988232,0.002258209,0.014064123
HNRNPA1P34,77.44905712,-2.129550467,0.697418926,-3.053473871,0.002262084,0.014073769
SLAIN1,223.912428,-1.044361137,0.342043707,-3.053297329,0.002263416,0.014076707
RPS7P10,22.64435649,1.175473663,0.384990079,3.053257021,0.00226372,0.014076707
CD248,612.4302967,1.535780812,0.503075168,3.052785962,0.002267276,0.014093637
C22orf34,52.72694978,-1.999186108,0.654882072,-3.052742157,0.002267607,0.014093637
CRLS1,295.4487532,-1.172857726,0.384486122,-3.050455294,0.002284947,0.014191035
ZNF500,66.63983092,-1.16985642,0.38350372,-3.050443472,0.002285037,0.014191035
BTLA,92.5688736,-1.444803006,0.473828675,-3.049209731,0.002294442,0.014238486
DOCK6,393.5498353,-1.241337711,0.407152779,-3.04882534,0.00229738,0.014253061
TEKT4,6.666046026,-2.60738745,0.855364918,-3.048274946,0.002301592,0.014271878
KRT18P15,16.70111152,-2.097614081,0.68820424,-3.04795286,0.002304061,0.014279866
RNU4-89P,5.339016575,2.616246653,0.85848287,3.047523423,0.002307355,0.014292965
RALGPS1,594.5375963,-1.258993574,0.41325783,-3.046508703,0.002315158,0.01433396
ZFAND4,359.4160264,-1.206006469,0.395993453,-3.045521234,0.002322774,0.014377435
GRID1-AS1,3.171605508,-3.674153558,1.206499085,-3.04530157,0.002324471,0.014381182
GOLGA6L5P,4.936607694,-2.06751197,0.678977403,-3.045037968,0.002326509,0.014389517
MTATP6P15,34.97867444,1.907224576,0.62640554,3.044712177,0.002329031,0.014395999
SIAH3,7.631783214,-2.847090769,0.935151747,-3.04452275,0.002330498,0.014395999
RRP7BP,253.2459659,-1.187993186,0.390207258,-3.04451842,0.002330532,0.014395999
CCDC179,13.71171726,-2.401776482,0.788981192,-3.044149223,0.002333394,0.014406325
OBSCN,432.7936221,-1.156982788,0.380183537,-3.043221695,0.002340598,0.014447121
