Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TBX6,6.878535727,-1.770374578,0.635169007,-2.787249628,0.005315751,0.02661048
GRAMD4,131.3480747,-1.622388799,0.582186486,-2.786716693,0.005324501,0.026648977
TSPYL5,204.2466591,1.171108457,0.42026696,2.786582262,0.00532671,0.026654732
C19orf57,7.683757756,-2.065126007,0.741372163,-2.785545656,0.005343771,0.026729479
C1orf116,116.5053812,-2.124695854,0.762790191,-2.785426295,0.005345739,0.026734008
OR7E7P,29.04991621,-2.009328952,0.721534321,-2.784800243,0.005356071,0.026780354
PCA3,2376.101831,1.463105583,0.525454504,2.784457212,0.005361739,0.026802963
FAHD2CP,5.040117155,-1.407554901,0.505515028,-2.78439774,0.005362723,0.026802963
KLLN,21.80520237,-1.540902137,0.553496427,-2.783942339,0.005370258,0.026824641
GUCY1B1,732.2032558,1.248555916,0.448588364,2.783299829,0.005380905,0.026872492
RPL7L1P9,8.010307775,-1.841356556,0.66176802,-2.782480417,0.005394512,0.026935001
C5orf52,6.32817141,-2.679949031,0.963172965,-2.782417207,0.005395563,0.026935001
LINC00637,2.151060505,-3.483927432,1.252257258,-2.782117979,0.00540054,0.026954502
KIAA1671-AS1,10.26413778,-1.892622532,0.680348842,-2.781841338,0.005405146,0.026972138
TAZ,119.2448132,-1.578574438,0.567484115,-2.781706831,0.005407386,0.026977969
MIR1288,0.982862489,-3.121601428,1.122372763,-2.781251943,0.00541497,0.027010448
ANKRD62,12.12736382,-2.782632057,1.000964508,-2.779950772,0.005436714,0.027097427
NPEPL1,77.0342274,-1.295436233,0.466062321,-2.779534354,0.00544369,0.027120199
MMP9,7.968803832,-2.526832198,0.90921544,-2.779134722,0.005450391,0.027144093
LINC02718,7.238345406,-2.30840844,0.830704873,-2.77885506,0.005455086,0.027156724
B4GALT6,425.4670184,1.219701085,0.438968157,2.778563926,0.005459977,0.027175696
RNU6-95P,1.441467591,-3.648706907,1.313247104,-2.778385649,0.005462974,0.027183801
NME8,10.99894249,-1.931967483,0.69542913,-2.778093986,0.00546788,0.027198893
KREMEN1,203.6722907,-1.055793721,0.380072796,-2.777872379,0.00547161,0.02721207
NACAP10,18.83615031,-2.504715915,0.901747745,-2.777623709,0.005475799,0.027227521
EBPL,413.2766726,1.111263077,0.400352218,2.775713553,0.005508071,0.02736636
ZNF335,91.54437855,-1.512624479,0.545079077,-2.775055111,0.005519235,0.027400189
SNTG2,42.29586638,1.879755196,0.677452189,2.774742227,0.005524548,0.027421152
RNU7-53P,1.221743108,-3.425434454,1.234743902,-2.774206414,0.005533656,0.027450117
SNORA50B,3.172023607,2.559033401,0.922487042,2.774058914,0.005536165,0.027456635
TAL1,101.0631158,1.953140115,0.704087762,2.774000943,0.005537152,0.027456635
RTN1,232.1914276,1.46860807,0.529444543,2.773865725,0.005539454,0.027462638
C1QTNF1-AS1,3.465951493,-2.768469019,0.998295503,-2.773195925,0.005550869,0.027508393
CHST13,3.96277982,-3.439925663,1.24076998,-2.772412066,0.005564255,0.027569301
PPP2R5D,50.92842637,-1.383586964,0.499171325,-2.771767716,0.005575281,0.027613055
MRPL20-AS1,32.68305346,-1.52281279,0.549521086,-2.771163525,0.005585637,0.027648023
DGCR5,2.889607047,2.664359037,0.961908905,2.769866276,0.005607931,0.027752918
RRNAD1,96.31190394,-1.561961355,0.563967616,-2.769594052,0.00561262,0.02777066
WDR3,415.3295303,1.295905671,0.468024556,2.768883929,0.005624867,0.027825787
LZTS1-AS1,1.375110733,-2.774493122,1.002252727,-2.768256994,0.0056357,0.027862943
CELP,7.1773693,-3.172236301,1.146201007,-2.767609068,0.005646915,0.027887361
POLDIP2,236.0755709,-1.243252843,0.449229357,-2.767523589,0.005648396,0.027887361
LINC01550,99.98626705,-1.27806716,0.461962977,-2.766600841,0.005664406,0.027960923
LINC01124,1.151307439,-3.342999515,1.20837971,-2.766514107,0.005665913,0.027962877
RPL12P50,19.11278396,1.114266008,0.402791139,2.766361772,0.005668561,0.027970459
LINC00454,5.957272609,1.367013557,0.494172392,2.76626857,0.005670182,0.027972827
PLA2G10,109.2744725,-2.157379459,0.78012503,-2.765427819,0.005684818,0.028028694
TMOD2,2760.033699,1.025044816,0.370799461,2.764418302,0.005702439,0.028102256
MYBPC3,1.198879158,-3.374797034,1.220943717,-2.764088947,0.005708198,0.028121925
SCARA5,1792.343427,1.235809868,0.447125339,2.763900321,0.005711498,0.028132008
LINC02568,34.83858118,-2.43790451,0.882070151,-2.763844245,0.00571248,0.028132008
AKAP12,11174.45471,1.148458183,0.415558904,2.76364716,0.005715931,0.028143496
SNORD96B,1.27076556,-3.089952606,1.118116493,-2.763533697,0.005717919,0.028147775
HLA-G,3.781496296,-5.056214067,1.830030254,-2.762912829,0.005728806,0.028189979
BRD7P4,119.9907277,1.490598658,0.539514242,2.762853217,0.005729853,0.028189979
FGD3,45.66838884,-1.597576925,0.578371668,-2.762197757,0.005741369,0.028230081
ALPK2,21.53715593,-2.028670928,0.734490367,-2.762011619,0.005744643,0.028240663
RNF208,4.70639796,-1.761236896,0.637692686,-2.761889754,0.005746788,0.028245687
CRHR2,4.594764594,-2.237594718,0.810248823,-2.761614277,0.005751638,0.028264007
PMEL,12.16580922,-1.771389608,0.641459823,-2.761497361,0.005753698,0.028268609
RNA5SP217,63.94437116,-1.398302788,0.506375738,-2.761393729,0.005755524,0.028272062
PLD6,71.07079695,1.614990687,0.58486711,2.761295105,0.005757263,0.028275082
SAMD15,18.58242478,-1.775541128,0.643061471,-2.761075277,0.00576114,0.028288601
MRVI1,2810.984134,1.02585697,0.371641655,2.76033904,0.00577414,0.028346906
CLPS,2.861673236,5.036983708,1.82488443,2.760165863,0.005777202,0.028356406
TMEM134,92.03561777,-1.145349252,0.415005568,-2.759840687,0.005782955,0.02837911
SMIM10,286.0983877,1.124488777,0.407574508,2.758977204,0.005798258,0.028431767
SMIM22,131.4030743,-2.051484918,0.743643334,-2.758694691,0.005803273,0.028439991
FTH1P10,19.8732181,1.176614865,0.426529341,2.758578958,0.005805328,0.028444524
CAPS2-AS1,0.956809043,-3.076754844,1.115593362,-2.757953702,0.005816444,0.028487894
LINC02536,2.535396687,-3.76004381,1.363665308,-2.757306935,0.005827962,0.028534627
CYCSP5,1.518255768,-3.749212847,1.359827405,-2.757124055,0.005831222,0.028534627
GPRC5D-AS1,138.5222715,-1.020648259,0.370188663,-2.757102958,0.005831599,0.028534627
ADAD1,1.75496822,-3.599722387,1.305619173,-2.757099819,0.005831655,0.028534627
SLC22A20P,2.365511296,-3.239240906,1.175020712,-2.756752178,0.005837858,0.028553876
BMP2,466.8376863,-1.223656705,0.444029317,-2.755801606,0.00585485,0.028625859
YBX1P4,2.512022998,-2.72598361,0.989313675,-2.75542902,0.005861522,0.02864735
INPP5J,41.23756003,-1.837377511,0.666843283,-2.755336312,0.005863183,0.028649905
LRRC71,1.313063972,-2.737572383,0.993710202,-2.754900148,0.005871005,0.028676988
EIF4BP2,10.62393992,-1.686607177,0.612277836,-2.754643525,0.005875611,0.028688351
CARD11-AS1,1.535369471,-2.677293717,0.972036927,-2.754312765,0.005881553,0.028709372
ARL4D,80.36390911,1.164812169,0.42291034,2.754276874,0.005882198,0.028709372
OR2A4,1.472707198,-3.683214196,1.337379012,-2.754054134,0.005886203,0.028722005
LGALS9C,25.00900861,-2.174807461,0.789688725,-2.754005967,0.005887069,0.028722005
PSD2,2.058340221,-3.098077688,1.125199334,-2.753358977,0.005898718,0.028773257
NUP210,168.9416313,-1.771803901,0.643522919,-2.753287953,0.005899998,0.028773923
LINC02551,1.989112108,-3.396836202,1.233834829,-2.753072067,0.00590389,0.028787326
RPRML,3.205974554,-3.381047985,1.228471493,-2.752239678,0.005918918,0.028849425
ANKS3,57.3422629,-1.337859381,0.486167692,-2.751847567,0.00592601,0.02887069
TECR,239.1430549,-1.068310977,0.388230403,-2.751744758,0.00592787,0.02887069
SIAH2,809.9437319,1.070389461,0.389057517,2.751237065,0.005937066,0.028904288
POU5F1P5,16.99035387,3.214283547,1.168664254,2.750390915,0.005952421,0.028969744
KLK15,8.775210669,-2.469970089,0.898050341,-2.750369303,0.005952813,0.028969744
BTBD7P1,4.448086929,-2.255054237,0.819955524,-2.750215312,0.005955612,0.028971795
ZFP92,15.43784654,-1.663532459,0.60487779,-2.750195968,0.005955963,0.028971795
LINC01943,3.410013303,-3.149250342,1.145116951,-2.750156077,0.005956688,0.028971795
H3P8,11.11402729,-2.552862629,0.928335757,-2.74993461,0.005960716,0.028983903
GSG1L,5.116383559,-1.788383573,0.650346717,-2.749892519,0.005961482,0.028983903
IGKV2D-40,1.29865788,-3.506398505,1.275205409,-2.749673489,0.005965467,0.02899768
RPL23AP95,3.837167349,-2.40977542,0.876598548,-2.749006858,0.005977614,0.029034288
LINC01492,2.045677334,3.868822627,1.407977108,2.747788018,0.005999879,0.029131188
TMEM225B,3.120518772,-2.480995509,0.90302982,-2.747412604,0.006006752,0.029153308
RAD51-AS1,189.0795428,-1.357260163,0.494099695,-2.746935846,0.00601549,0.02919009
DNAJC9-AS1,9.925614691,-1.571802749,0.572326206,-2.746340695,0.006026415,0.029231828
IER3IP1,545.7561715,1.162704794,0.423499552,2.745468769,0.006042452,0.029298324
NPM1P31,3.995720021,1.877679887,0.684062194,2.74489645,0.006052999,0.02933816
PPIAP35,1.193439735,-2.622699406,0.955625256,-2.744485237,0.006060588,0.029369285
ADAMTS5,1077.975629,1.520136463,0.554156032,2.743156036,0.006085176,0.029477086
YIF1B,64.79069956,-1.521733126,0.554930452,-2.74220512,0.006102822,0.029551186
NDUFA8P1,9.260010553,-1.855699111,0.676752157,-2.742066044,0.006105406,0.029558013
LINC02679,2.191489709,-3.557649723,1.297912803,-2.741054496,0.006124235,0.029643464
ALDOC,28.94181164,-1.290741725,0.470917329,-2.740909381,0.00612694,0.029647167
HSF4,23.73806521,-1.521687967,0.555183416,-2.740874321,0.006127594,0.029647167
TFPT,9.610770912,-1.86275419,0.679648594,-2.740760749,0.006129712,0.029647167
BMPR1B,248.2975505,2.360204649,0.861179275,2.740665871,0.006131482,0.02965003
DERL3,1.191069659,-3.393620691,1.238375745,-2.740380459,0.00613681,0.029670092
TRGV5,2.146590709,-3.212507119,1.172354832,-2.740217407,0.006139856,0.029679114
LIN28A,8.052584665,1.370415911,0.500129947,2.740119681,0.006141682,0.029682239
RNU6ATAC34P,2.540757278,-2.636413637,0.962257044,-2.739822642,0.006147235,0.029703372
MKRN5P,41.5929337,-2.166844954,0.790967789,-2.739485709,0.006153539,0.029716716
ELP6,45.67509265,-1.370944081,0.500495186,-2.739175361,0.006159351,0.029739077
SLC5A4,8.97049778,-2.47959192,0.905370833,-2.738758339,0.006167169,0.029765401
IGHV3-66,6.225752266,-2.252328111,0.822501141,-2.738389041,0.006174099,0.029793136
GPRASP2,148.0146714,1.116941911,0.407915651,2.738168807,0.006178235,0.02980738
TSR3,26.42200513,-1.657276784,0.605304393,-2.737922942,0.006182856,0.029812526
LINC02039,2.914055686,-3.074961077,1.123157996,-2.737781405,0.006185518,0.029819645
FAM86JP,5.978258305,-2.169582685,0.792892337,-2.736289134,0.00621364,0.02994375
PCSK6-AS1,5.899397961,-3.180291748,1.162300039,-2.73620549,0.00621522,0.029944487
OMD,1013.811084,1.56366146,0.571481309,2.736155034,0.006216173,0.029944487
ANKRD44-IT1,70.06087896,-1.519763623,0.555482864,-2.735932502,0.006220378,0.029959009
NDUFB11,205.9676856,-1.068026083,0.390468765,-2.735240766,0.006233466,0.030009477
C22orf24,1.604250407,-3.025479856,1.106159137,-2.735121698,0.006235722,0.030009932
ARHGAP25,252.4967863,-1.142422521,0.417771031,-2.734566152,0.006246254,0.030054874
TMEM100,163.9202171,1.598715334,0.584701995,2.734239578,0.006252453,0.03007895
EEF1DP7,9.386717526,-1.851455236,0.677249293,-2.733786885,0.006261055,0.030113079
JAKMIP1,6.548837637,3.323058041,1.215583531,2.733714267,0.006262436,0.030113079
MTND4P5,1.877269362,3.716497081,1.359893505,2.732932445,0.006277321,0.030175506
PARVG,28.47496548,-1.835451636,0.671691485,-2.732581367,0.006284015,0.030200724
EPOP,6.438311137,-2.677061858,0.979700289,-2.732531457,0.006284967,0.030200724
NRL,5.485542388,-2.083016198,0.762399664,-2.732184044,0.006291598,0.030226818
TMEM98,274.0780894,-1.071417531,0.39241137,-2.730342727,0.006326851,0.030363612
ADAM8,23.27284486,-1.693751593,0.620349391,-2.730318782,0.006327311,0.030363612
YBX1P1,12.12557457,1.498215304,0.5488923,2.729525088,0.006342562,0.030430997
FAM237B,13.7712994,-2.184797285,0.800482606,-2.729350106,0.006345929,0.030441347
SNRK-AS1,78.95893793,-1.556730411,0.570409172,-2.729146879,0.006349841,0.030454309
YWHAZP4,4.435385167,-2.187866257,0.801702078,-2.729026552,0.006352159,0.030458625
SPC25,35.00873068,-2.059681854,0.754747126,-2.728969456,0.006353259,0.030458625
TPSD1,7.324379548,-1.976925975,0.724468654,-2.728794357,0.006356633,0.030463658
EPGN,32.8253455,2.16025291,0.791760341,2.728417676,0.006363897,0.030492665
SLC13A5,2.502797776,-2.7621615,1.012590535,-2.727816828,0.0063755,0.030536631
ONECUT1,3.265775881,-2.155036608,0.790285524,-2.726908873,0.006393069,0.030614955
LINC02611,63.31507877,2.555213008,0.937083477,2.726772022,0.006395721,0.030621827
TRIP13,35.80018364,-1.514530223,0.555448033,-2.726682123,0.006397464,0.030623811
CYP4F35P,4.265206351,-2.089601624,0.766415743,-2.726459683,0.006401777,0.030633338
DDC,240.5306219,-2.280393164,0.836467287,-2.726219182,0.006406444,0.030648493
TCIRG1,103.4582372,-1.430019221,0.524578055,-2.726037064,0.00640998,0.030648775
LINC01978,2.495814815,-2.179850302,0.79965755,-2.725979767,0.006411093,0.030648775
PPP1R16A,93.23939673,-1.505218243,0.552264423,-2.725539036,0.006419658,0.030678875
ZNF223,18.8019397,-1.55896197,0.571984814,-2.725530348,0.006419827,0.030678875
TOM1,93.17954586,-1.257128067,0.461291044,-2.725238399,0.006425507,0.030700188
C1DP5,2.449858045,-2.398348572,0.880077703,-2.725155476,0.006427121,0.030702071
CEACAMP1,1.278391529,-2.730656991,1.002095711,-2.72494629,0.006431195,0.030715699
CD79A,86.98229106,-2.159807055,0.792642548,-2.72481847,0.006433685,0.030721761
SLC26A5,23.98703964,2.350612053,0.862759355,2.724528039,0.006439346,0.030742961
CDKN2C,272.7278123,1.068695914,0.392320336,2.724039048,0.006448888,0.030781705
SNORD60,1.377258871,-2.866672048,1.052381025,-2.723986826,0.006449908,0.030781705
SNAP25,234.152869,1.495392426,0.549042444,2.723637199,0.006456739,0.030790949
RPUSD2,20.81022915,-1.440372762,0.528896007,-2.723357228,0.006462214,0.030805383
TIAF1,74.49418578,-1.022049452,0.375325759,-2.723099674,0.006467254,0.030823571
FTCD,2.368051372,-2.643777676,0.971216106,-2.722131213,0.006486238,0.030896496
KIAA0895,216.1978938,1.30707676,0.480215929,2.721852154,0.006491718,0.030916745
TMA16P2,81.78277239,1.764013194,0.648179328,2.721489435,0.006498846,0.030944837
LINC01819,4.605000335,-2.968435772,1.090897835,-2.721094199,0.006506622,0.030964284
ACSL6,118.2452117,1.289772003,0.474041055,2.720802321,0.006512369,0.030980215
RNU6-469P,12.55528866,2.678841514,0.984578925,2.720799162,0.006512431,0.030980215
PLK1,46.95746589,-2.029416995,0.74594297,-2.7206061,0.006516236,0.030992453
KIF23,227.8954562,-1.097641793,0.403503837,-2.720275972,0.006522745,0.031017552
PARD6G-AS1,35.4102609,-1.401566831,0.51533506,-2.719719538,0.006533731,0.031063921
ZNF774,484.7706676,-1.410254003,0.518640175,-2.719137603,0.006545237,0.03111275
C4orf50,8.050258054,-2.066189254,0.759951679,-2.718842938,0.006551071,0.031134598
NT5C3AP2,23.44932912,-2.213907973,0.814304048,-2.718773138,0.006552453,0.031135288
LINC00937,4.98299358,-1.964514673,0.722744669,-2.718130974,0.006565184,0.031189894
LINC01340,11.41642979,2.778142171,1.022215219,2.717766396,0.006572422,0.031218386
TEX45,1.902413641,-2.951649583,1.086138159,-2.717563652,0.00657645,0.031231624
AMN,115.1875359,-2.264163781,0.833398644,-2.716783615,0.006591969,0.03129351
CCNJL,79.16018515,-1.497089175,0.551108962,-2.716503048,0.006597559,0.031314139
CCDC167,30.42192042,-1.7836547,0.656615458,-2.716437265,0.00659887,0.031314457
ZNF416,37.18131788,-1.812047233,0.667122891,-2.716212045,0.006603361,0.03132986
USP12PX,2.731487644,2.791242583,1.027909405,2.715455825,0.006618461,0.031395581
IGKV2-24,79.2764928,-1.916479123,0.706008021,-2.714528824,0.006637012,0.031470106
MIF-AS1,6.427466159,-2.072631047,0.763539638,-2.714503537,0.006637519,0.031470106
B3GALT1,352.6317305,-1.3597636,0.500940567,-2.71442101,0.006639173,0.031470106
PTPRVP,1.226041757,-3.042177053,1.120935487,-2.713962657,0.006648366,0.031489955
CIART,117.1142516,1.96952733,0.725843941,2.713430834,0.006659047,0.031528676
TRAJ34,1.40279598,-2.874222729,1.059290502,-2.713347022,0.006660731,0.03153072
DUSP2,19.86435596,-2.312498206,0.852302076,-2.713237796,0.006662927,0.031535183
RPS3AP37,3.355886788,-3.012432195,1.110473101,-2.712746658,0.00667281,0.031570081
PLP1,1331.026725,1.048616673,0.386565442,2.712649807,0.00667476,0.031573373
PGBD2,51.78811722,-1.595499959,0.588371924,-2.711720077,0.006693509,0.031656109
RNVU1-8,2.111423826,2.977516445,1.098190267,2.711293783,0.006702122,0.031690885
OR51E1,38.54689413,2.090864707,0.771367076,2.710596254,0.006716235,0.031745691
NRN1L,1.017329596,-3.160433759,1.166198701,-2.710030253,0.006727707,0.03179056
NRROS,12.00486392,-1.509954841,0.557178234,-2.710003277,0.006728254,0.03179056
SLC10A5,176.2839988,-2.149489937,0.793225299,-2.709810114,0.006732174,0.031797138
MIR4473,1.13952781,-2.552423528,0.94195454,-2.709709884,0.006734208,0.031800779
OIP5,23.38651007,-1.400140695,0.516766413,-2.709426656,0.006739961,0.031816002
FOXF1,1006.003089,1.045260136,0.385821366,2.709181575,0.006744942,0.031829513
XKR4,605.5560936,-1.230932352,0.454392921,-2.708960231,0.006749443,0.031842844
ACOX2,187.6638561,-1.351489569,0.498945923,-2.708689474,0.006754953,0.031860302
RNU6-97P,11.05234173,-1.778738952,0.656687403,-2.708653984,0.006755675,0.031860302
NEFM,80.30832561,1.575533248,0.581787141,2.708092251,0.006767121,0.031902323
TTYH1,12.43773679,-1.540046256,0.568808936,-2.707493078,0.006779348,0.031947997
INAFM2,873.662122,1.023176242,0.377936518,2.70727012,0.006783903,0.031963223
NUAK2,147.6411808,-1.880262644,0.694575055,-2.707069063,0.006788013,0.03197087
BPHL,131.2803471,-1.201689979,0.44399598,-2.706533466,0.006798973,0.032016496
PNMA2,162.556985,1.875188636,0.692911684,2.706244793,0.006804886,0.032038347
TRIM62,31.52413398,-1.576767454,0.582766662,-2.705658298,0.006816915,0.032088976
JUP,453.8928376,-1.284128021,0.474689633,-2.705194998,0.00682643,0.032127758
LINC00582,1.906806572,-2.661213021,0.984039166,-2.704377135,0.006843257,0.032200929
NINJ2,14.80474021,-1.707169007,0.631332971,-2.704070729,0.006849571,0.032219977
RBP5,34.60683219,-1.623197139,0.600380774,-2.703612787,0.006859017,0.032245238
GUCA2A,921.2443289,-2.734527738,1.011540735,-2.703329331,0.006864869,0.032260398
ANP32D,1.901537856,-2.663890895,0.985514876,-2.703044834,0.006870748,0.032275969
TMEM120A,48.92583281,-1.44315314,0.533920689,-2.702935417,0.00687301,0.032278851
LRAT,147.8333485,1.7581565,0.650472564,2.702891092,0.006873926,0.032278851
ACAA1,50.040317,-1.100236799,0.407102844,-2.702601601,0.006879915,0.032300946
LINC02023,188.359766,-3.117317289,1.153542182,-2.702386906,0.00688436,0.032309758
TTLL11-IT1,1.343234645,-2.857918119,1.057842011,-2.701649291,0.00689965,0.032375477
DUS4L,178.6035105,1.009363361,0.373626155,2.701532932,0.006902064,0.03238077
ABCA9,750.108398,1.505771159,0.55742744,2.701286392,0.006907183,0.032386672
TCEAL7,190.9069914,1.010321208,0.37415138,2.700300629,0.006927684,0.032470698
AREG,2.631981506,-2.07365982,0.767999631,-2.700079189,0.006932297,0.032486269
ACOT4,22.2069966,-1.894912469,0.701850604,-2.699880087,0.006936447,0.032497524
ADPRH,162.2452259,1.072122763,0.397106028,2.699840058,0.006937282,0.032497524
ARHGEF38-IT1,25.25552725,-2.061733652,0.763764835,-2.699435163,0.006945729,0.032531038
OR10G7,1.534534389,-3.4006305,1.260046725,-2.698813014,0.006958726,0.032578261
RMC1,420.5634505,1.166729825,0.432451765,2.697942105,0.006976957,0.032646919
TGFA-IT1,1.117146095,-3.301396431,1.223716419,-2.697844352,0.006979006,0.032650436
